order_id,customer_id,product_id,quantity,unit_price,total_amount,order_date,order_status,shipping_city,shipping_state
2710,664,150,3,167.9,503.7,2024-11-22,Delivered,Mendozafurt,Connecticut
2711,563,19,2,342.31,684.62,2024-09-18,Shipped,Hendrixside,Delaware
2712,316,102,2,16.48,32.96,2025-12-03,Delivered,Lake Jennifer,Missouri
2713,687,26,4,15.15,60.6,2025-01-23,Delivered,Robertsberg,California
2714,818,166,1,80.7,80.7,2025-12-24,Delivered,South Monicamouth,Nebraska
2715,578,66,1,235.08,235.08,2024-12-05,Delivered,Edwardborough,Rhode Island
2716,578,144,5,37.02,185.1,2025-10-20,Delivered,Edwardborough,Rhode Island
2717,51,47,3,188.28,564.84,2025-08-29,Delivered,New Sandrastad,Idaho
2718,589,36,1,193.51,193.51,2025-10-28,Delivered,Samuelview,Florida
2719,777,80,7,31.23,218.61,2025-09-16,Delivered,Lake Victoria,Connecticut
2720,642,81,1,51.28,51.28,2024-12-05,Delivered,Anneborough,New York
2721,828,173,5,63.4,317.0,2024-02-24,Shipped,Rhondaville,Kentucky
2722,665,26,4,15.15,60.6,2024-06-25,Shipped,Desireemouth,Maine
2723,957,70,4,29.96,119.84,2025-11-19,Delivered,Samanthaville,Michigan
2724,622,156,4,76.9,307.6,2025-01-23,Processing,Dianachester,Georgia
2725,180,52,4,27.18,108.72,2024-12-16,Shipped,Butlermouth,Nebraska
2726,781,153,4,98.25,393.0,2024-02-08,Delivered,South Brenda,Wisconsin
2727,193,108,3,52.63,0.0,2024-01-21,Cancelled,Bellville,Michigan
2728,82,76,2,143.96,287.92,2024-11-06,Delivered,Michaelland,Massachusetts
2729,658,131,2,917.21,1834.42,2025-01-23,Delivered,North Melissaborough,Connecticut
2730,488,59,3,462.07,0.0,2024-04-03,Cancelled,Romeroland,West Virginia
2731,416,185,2,141.13,282.26,2025-08-16,Delivered,Kellyshire,South Dakota
2732,246,29,1,264.9,264.9,2024-10-10,Shipped,Emmabury,Connecticut
2733,24,14,5,28.78,143.9,2025-09-17,Shipped,Claudiashire,Texas
2734,147,78,5,5.17,25.85,2025-08-14,Delivered,Stephanieburgh,Alaska
2735,46,142,1,241.68,0.0,2024-07-10,Cancelled,West Victoriastad,Minnesota
2736,678,91,2,222.92,445.84,2025-01-19,Delivered,East Charlesstad,South Dakota
2737,83,180,12,5.05,60.6,2024-09-16,Processing,New Joshua,Washington
2738,40,198,1,473.82,0.0,2024-11-14,Cancelled,East Nicolas,Louisiana
2739,816,124,1,108.4,108.4,2025-01-12,Delivered,New Michael,Montana
2740,414,131,1,917.21,0.0,2024-03-05,Cancelled,Williamton,Virginia
2741,997,94,3,41.9,125.7,2024-10-07,Delivered,Latoyahaven,Alabama
2742,288,171,4,142.38,569.52,2025-05-07,Delivered,Barberburgh,North Dakota
2743,532,117,2,110.18,220.36,2024-07-01,Delivered,Andersonborough,Wisconsin
2744,68,166,3,80.7,242.1,2024-11-22,Delivered,Charlesfort,Alaska
2745,346,77,3,5.4,16.2,2025-05-23,Delivered,Lonnieborough,Indiana
2746,569,31,3,50.16,150.48,2025-11-30,Delivered,Stanleychester,Massachusetts
2747,414,139,1,74.52,74.52,2024-05-29,Returned,Williamton,Virginia
2748,998,172,3,84.77,254.31,2024-04-12,Delivered,Hansonmouth,Iowa
2749,944,155,1,97.2,97.2,2024-09-13,Delivered,Freemanfurt,Virginia
2750,175,156,5,76.9,384.5,2024-10-29,Shipped,Taylorstad,Alabama
2751,583,62,1,99.97,99.97,2025-05-22,Delivered,Port Alexandraland,Arkansas
2752,333,167,1,243.83,243.83,2025-01-05,Shipped,Mooreview,West Virginia
2753,18,156,2,76.9,153.8,2024-02-05,Delivered,East Brian,New Hampshire
2754,955,183,1,258.69,258.69,2025-07-02,Delivered,New Ricardofort,Utah
2755,766,149,1,274.44,274.44,2024-10-03,Delivered,New Dianaberg,Alabama
2756,968,81,2,51.28,102.56,2025-03-23,Delivered,Ryanview,South Carolina
2757,585,51,2,45.28,90.56,2024-05-21,Processing,East Victoria,Rhode Island
2758,143,113,3,22.71,68.13,2024-02-20,Delivered,North Jake,Idaho
2759,872,37,1,110.69,110.69,2024-01-04,Shipped,Joshuabury,Colorado
2760,635,165,5,57.61,288.05,2025-11-24,Delivered,Port Timothy,South Carolina
2761,838,141,1,55.53,55.53,2025-11-27,Delivered,Marshfort,Oklahoma
2762,548,124,2,108.4,216.8,2024-04-12,Delivered,Port Joshuamouth,Idaho
2763,433,47,1,188.28,188.28,2024-10-17,Shipped,Port Diana,Mississippi
2764,272,103,2,42.88,85.76,2024-07-06,Processing,Munozmouth,Tennessee
2765,675,111,2,93.95,187.9,2024-11-30,Processing,Butlerchester,Iowa
2766,447,110,5,26.8,134.0,2025-02-03,Delivered,North Toddburgh,Virginia
2767,401,14,1,28.78,28.78,2024-06-27,Delivered,West Sarah,Illinois
2768,84,54,4,7.54,30.16,2025-01-17,Delivered,Christinaport,Idaho
2769,369,134,4,53.71,214.84,2025-10-06,Delivered,Ryanport,Vermont
2770,747,39,7,35.25,246.75,2024-03-22,Delivered,Ericabury,South Dakota
2771,198,111,4,93.95,375.8,2025-03-24,Shipped,Andrewmouth,Texas
2772,424,175,5,58.63,293.15,2024-09-22,Delivered,Port Christine,Wisconsin
2773,195,24,2,180.09,360.18,2024-07-03,Delivered,West Justinborough,Missouri
2774,692,188,3,102.39,307.17,2024-11-23,Delivered,New Mirandafort,New Mexico
2775,278,88,1,548.48,548.48,2025-06-17,Delivered,Butlerton,California
2776,377,55,3,29.42,88.26,2025-11-03,Delivered,Williamsstad,Florida
2777,281,178,2,11.5,23.0,2025-05-14,Shipped,Joeton,New Hampshire
2778,4,135,1,144.51,144.51,2024-06-05,Delivered,East Johnathan,Maine
2779,223,1,3,21.77,65.31,2024-05-05,Shipped,Fostershire,Maryland
2780,89,75,1,51.24,51.24,2024-05-11,Returned,Hobbsburgh,Idaho
2781,390,189,1,48.34,48.34,2025-04-04,Delivered,Nicoleshire,Louisiana
2782,989,16,1,53.79,53.79,2025-05-05,Delivered,South Joelton,Ohio
2783,46,149,3,274.44,823.32,2025-02-05,Shipped,West Victoriastad,Minnesota
2784,734,3,4,34.78,139.12,2025-07-30,Processing,Hollyport,Arizona
2785,805,41,3,238.94,0.0,2024-07-04,Cancelled,Charleschester,New Jersey
2786,391,134,2,53.71,107.42,2024-08-31,Processing,Lake Kristenbury,Texas
2787,707,41,2,238.94,477.88,2025-09-03,Processing,Phelpsberg,Wyoming
2788,983,9,2,160.49,0.0,2025-01-01,Cancelled,Seanborough,Nebraska
2789,246,193,3,69.03,207.09,2025-02-13,Delivered,Emmabury,Connecticut
2790,574,193,1,69.03,69.03,2024-08-24,Delivered,South Cathyview,South Carolina
2791,889,148,2,639.02,1278.04,2024-10-08,Delivered,Port Jacquelinemouth,Rhode Island
2792,40,155,5,97.2,486.0,2025-03-22,Delivered,East Nicolas,Louisiana
2793,603,134,5,53.71,268.55,2025-01-18,Delivered,West Nathan,New Hampshire
2794,335,195,2,32.25,64.5,2024-01-05,Delivered,East Johnborough,Arizona
2795,31,117,1,110.18,110.18,2024-08-26,Delivered,Eugeneport,Nebraska
2796,445,42,2,146.77,293.54,2024-10-27,Shipped,Longshire,New Jersey
2797,273,87,2,29.52,59.04,2024-11-19,Delivered,Lake Lindaport,Virginia
2798,931,4,6,40.83,244.98,2025-12-31,Delivered,New Johnshire,Massachusetts
2799,768,181,3,86.64,259.92,2024-07-31,Delivered,Gutierrezmouth,Washington
2800,520,60,3,493.39,1480.17,2024-10-29,Delivered,Wilsonside,Delaware
2801,501,84,4,148.96,595.84,2025-11-28,Delivered,Chaneyhaven,Virginia
2802,988,171,1,142.38,142.38,2025-03-14,Delivered,Jonesfurt,Missouri
2803,736,110,1,26.8,26.8,2024-11-07,Processing,Jamesport,Mississippi
2804,794,73,1,456.73,456.73,2025-08-10,Delivered,Shieldsmouth,Washington
2805,512,147,1,487.95,0.0,2025-09-24,Cancelled,Jasonchester,New Hampshire
2806,688,173,5,63.4,317.0,2025-12-09,Delivered,Patrickfort,Wyoming
2807,317,129,4,165.48,661.92,2024-01-21,Delivered,New Tylerburgh,Wisconsin
2808,451,148,2,639.02,1278.04,2025-03-15,Delivered,Port Lindsaymouth,New Hampshire
2809,608,23,6,16.35,98.1,2024-05-03,Delivered,Gregorychester,Georgia
2810,502,184,1,107.03,107.03,2025-09-03,Returned,Port Arielside,West Virginia
2811,489,118,3,103.99,311.97,2024-07-03,Processing,South Jasonstad,Tennessee
2812,203,58,1,1142.69,1142.69,2025-10-04,Returned,South Christopherton,South Carolina
2813,157,72,4,9.09,36.36,2024-10-05,Delivered,Leechester,Wyoming
2814,902,36,4,193.51,774.04,2024-07-18,Delivered,Matthewburgh,Hawaii
2815,851,59,3,462.07,1386.21,2024-08-12,Processing,South Laurastad,North Carolina
2816,186,193,4,69.03,276.12,2025-04-25,Delivered,North Jacob,Rhode Island
2817,47,91,3,222.92,668.76,2025-04-23,Delivered,South Kristin,California
2818,316,172,5,84.77,423.85,2024-12-21,Delivered,Lake Jennifer,Missouri
2819,397,142,2,241.68,483.36,2025-04-21,Delivered,East Robertview,Virginia
2820,251,1,3,21.77,65.31,2025-02-04,Delivered,Rileyview,New Mexico
2821,474,199,1,97.62,97.62,2025-11-05,Shipped,New Christopher,North Dakota
2822,160,50,11,23.62,259.82,2024-05-14,Delivered,Lake Marcus,Virginia
2823,758,12,1,899.79,899.79,2024-10-17,Shipped,Johnsonmouth,South Carolina
2824,141,116,2,154.63,309.26,2024-06-18,Delivered,Port Jamesbury,Indiana
2825,297,47,2,188.28,376.56,2024-09-07,Delivered,Lake Jonathan,Vermont
2826,318,9,3,160.49,481.47,2024-05-29,Delivered,South Caitlin,Nevada
2827,215,82,10,29.07,290.7,2024-07-24,Shipped,West Jessica,California
2828,156,149,2,274.44,548.88,2024-12-20,Delivered,Pagemouth,Maine
2829,270,75,1,51.24,51.24,2024-07-20,Delivered,New Patricktown,Montana
2830,505,127,3,150.5,451.5,2025-08-26,Delivered,Mcintyrebury,Kentucky
2831,761,82,12,29.07,348.84,2024-11-22,Shipped,East Alexander,Oklahoma
2832,594,147,1,487.95,487.95,2024-10-24,Delivered,Chenberg,Pennsylvania
2833,87,9,3,160.49,481.47,2024-03-28,Delivered,Monicaberg,Pennsylvania
2834,261,141,6,55.53,333.18,2025-05-22,Delivered,Larrybury,Minnesota
2835,436,178,3,11.5,34.5,2024-05-17,Delivered,South Jefferyville,California
2836,467,190,2,11.07,22.14,2024-12-26,Shipped,New Phillip,Nevada
2837,316,51,4,45.28,181.12,2025-06-13,Delivered,Lake Jennifer,Missouri
2838,505,188,2,102.39,204.78,2025-05-31,Delivered,Mcintyrebury,Kentucky
2839,661,30,1,17.83,17.83,2024-12-11,Delivered,Nicoletown,New Hampshire
2840,261,111,3,93.95,281.85,2024-01-01,Returned,Larrybury,Minnesota
2841,954,18,2,143.63,287.26,2024-07-18,Delivered,Natalieville,New Mexico
2842,351,196,2,138.33,276.66,2024-12-01,Delivered,Dianeborough,New Jersey
2843,518,41,1,238.94,238.94,2025-11-06,Processing,Hopkinstown,Florida
2844,637,184,3,107.03,0.0,2025-07-21,Cancelled,West Joseph,South Dakota
2845,436,184,2,107.03,0.0,2024-11-11,Cancelled,South Jefferyville,California
2846,808,192,11,16.8,184.8,2024-05-04,Shipped,Russellfort,Arkansas
2847,274,103,5,42.88,214.4,2024-03-01,Delivered,Mcdonaldtown,New Mexico
2848,480,52,2,27.18,54.36,2025-12-10,Delivered,South Tyler,Arkansas
2849,912,115,3,98.26,294.78,2025-05-08,Delivered,Avilaberg,South Carolina
2850,380,8,4,80.04,320.16,2025-07-16,Delivered,North Michellemouth,Kentucky
2851,921,18,1,143.63,143.63,2024-07-27,Returned,Marioside,Michigan
2852,889,39,4,35.25,141.0,2025-02-16,Shipped,Port Jacquelinemouth,Rhode Island
2853,870,16,3,53.79,161.37,2024-09-11,Returned,Stanleychester,Nevada
2854,656,145,4,88.28,353.12,2025-05-24,Shipped,Danielleland,South Dakota
2855,862,131,1,917.21,917.21,2025-12-18,Delivered,Lake Anthony,Oklahoma
2856,260,187,5,85.38,426.9,2024-03-07,Delivered,Shelbyburgh,Connecticut
2857,676,85,1,490.6,490.6,2024-01-03,Processing,Juanbury,Georgia
2858,818,155,4,97.2,388.8,2025-12-13,Shipped,South Monicamouth,Nebraska
2859,961,18,4,143.63,574.52,2025-11-19,Delivered,Raymondbury,Kentucky
2860,382,124,2,108.4,216.8,2025-08-09,Delivered,Anthonyborough,Oklahoma
2861,94,52,3,27.18,81.54,2024-04-23,Delivered,North Marissa,Missouri
2862,572,49,3,98.4,295.2,2025-03-01,Delivered,Johnsonstad,Arkansas
2863,349,140,2,1253.62,2507.24,2024-02-04,Delivered,East Susan,New Mexico
2864,435,161,12,33.62,403.44,2025-10-10,Shipped,Sheilashire,Missouri
2865,408,82,6,29.07,174.42,2024-07-14,Processing,Patelville,Iowa
2866,255,4,2,40.83,81.66,2025-05-13,Delivered,Mitchellborough,Tennessee
2867,585,65,1,337.28,0.0,2024-05-24,Cancelled,East Victoria,Rhode Island
2868,636,138,4,160.33,641.32,2025-02-05,Processing,North Anna,Missouri
2869,192,4,2,40.83,81.66,2025-11-03,Delivered,West Jenniferfort,Kentucky
2870,144,15,3,22.83,68.49,2024-11-14,Delivered,West Mariahaven,Wisconsin
2871,227,180,12,5.05,60.6,2025-04-03,Delivered,Jeffberg,Pennsylvania
2872,188,20,1,34.83,34.83,2025-07-28,Delivered,Jackside,Arizona
2873,695,188,1,102.39,102.39,2024-02-06,Delivered,Brownhaven,Montana
2874,209,177,2,1488.3,2976.6,2025-10-08,Delivered,Vickiestad,Louisiana
2875,225,42,3,146.77,440.31,2024-12-20,Delivered,Rowechester,Massachusetts
2876,446,141,2,55.53,111.06,2025-09-21,Delivered,Lake Johnside,Delaware
2877,395,174,3,194.56,583.68,2025-09-16,Delivered,Deborahberg,Washington
2878,355,132,2,895.45,1790.9,2025-01-21,Delivered,Cynthiafurt,Connecticut
2879,524,105,4,136.66,546.64,2025-10-28,Delivered,South David,Virginia
2880,808,42,3,146.77,440.31,2024-01-31,Delivered,Russellfort,Arkansas
2881,182,166,1,80.7,80.7,2024-03-26,Delivered,Gregoryborough,North Dakota
2882,997,83,8,9.9,79.2,2025-03-30,Delivered,Latoyahaven,Alabama
2883,603,47,3,188.28,564.84,2024-03-08,Delivered,West Nathan,New Hampshire
2884,604,17,1,625.15,625.15,2024-09-22,Delivered,Ericview,Maine
2885,55,126,9,14.23,128.07,2024-09-24,Delivered,Ashleyfort,Maryland
2886,445,32,3,87.66,262.98,2024-01-06,Delivered,Longshire,New Jersey
2887,258,136,5,81.75,408.75,2025-02-20,Delivered,Castilloberg,Rhode Island
2888,200,39,1,35.25,35.25,2024-09-21,Shipped,Morganshire,Florida
2889,163,11,5,50.75,253.75,2025-12-28,Delivered,Walterfort,Alaska
2890,709,117,2,110.18,220.36,2025-01-22,Delivered,South Patricia,New York
2891,997,14,4,28.78,115.12,2024-02-19,Shipped,Latoyahaven,Alabama
2892,787,54,5,7.54,37.7,2025-08-15,Delivered,East Davidberg,Vermont
2893,257,80,1,31.23,31.23,2025-11-17,Shipped,Meyerston,Mississippi
2894,191,196,4,138.33,553.32,2024-02-14,Delivered,Benjaminville,Wyoming
2895,42,59,2,462.07,924.14,2025-06-17,Processing,East Georgeport,Connecticut
2896,487,73,2,456.73,913.46,2025-05-31,Shipped,Sarahton,Nevada
2897,847,108,1,52.63,52.63,2025-11-12,Returned,South Stevenmouth,Kansas
2898,729,169,4,175.75,0.0,2025-05-03,Cancelled,Sarahbury,Rhode Island
2899,123,103,1,42.88,42.88,2024-05-17,Delivered,West Steven,North Carolina
2900,171,76,4,143.96,575.84,2024-06-09,Processing,Cassandrashire,New York
2901,194,9,2,160.49,320.98,2025-11-09,Delivered,Donaldland,North Carolina
2902,553,134,4,53.71,214.84,2024-08-08,Delivered,Port Shelly,Illinois
2903,666,148,1,639.02,639.02,2024-03-08,Delivered,North Codychester,Utah
2904,164,70,2,29.96,59.92,2024-10-30,Delivered,Port Stacystad,Vermont
2905,861,80,5,31.23,156.15,2025-10-15,Delivered,Lake Anthony,Maine
2906,754,109,3,115.28,345.84,2024-10-07,Delivered,South Tammy,Iowa
2907,64,22,2,413.03,826.06,2025-12-22,Delivered,Port James,California
2908,484,170,3,81.2,243.6,2024-11-20,Delivered,Port Brandi,Kansas
2909,260,109,3,115.28,345.84,2025-03-01,Delivered,Shelbyburgh,Connecticut
2910,415,144,3,37.02,111.06,2025-02-23,Delivered,South Justin,Mississippi
2911,348,32,1,87.66,87.66,2024-05-22,Returned,Scottberg,Kansas
2912,559,16,2,53.79,107.58,2024-06-10,Shipped,Theresaview,Georgia
2913,801,89,1,695.64,695.64,2024-03-16,Delivered,Suttonberg,Florida
2914,98,121,8,6.52,52.16,2024-05-16,Delivered,Christopherburgh,Texas
2915,902,67,9,22.32,200.88,2024-10-11,Processing,Matthewburgh,Hawaii
2916,946,37,4,110.69,442.76,2025-08-30,Delivered,Port Anthony,Utah
2917,622,113,5,22.71,113.55,2024-02-19,Delivered,Dianachester,Georgia
2918,706,92,5,11.68,58.4,2025-10-14,Delivered,Gregoryville,New Mexico
2919,341,10,3,107.87,323.61,2025-02-07,Delivered,Karenview,Ohio
2920,360,79,1,383.68,383.68,2024-09-28,Delivered,North Georgeside,Louisiana
2921,142,166,1,80.7,80.7,2024-01-09,Shipped,Brittanytown,Nevada
2922,96,6,2,1964.49,3928.98,2024-11-02,Shipped,West Jasonland,New York
2923,765,138,1,160.33,160.33,2024-05-19,Delivered,Bentleyborough,Virginia
2924,71,107,1,56.54,56.54,2025-12-29,Shipped,North Nicholas,New York
2925,815,183,1,258.69,0.0,2024-07-12,Cancelled,Lake Heatherchester,Connecticut
2926,275,131,2,917.21,1834.42,2024-04-25,Delivered,Markfort,Michigan
2927,610,164,1,46.38,46.38,2025-06-07,Returned,Andrewchester,West Virginia
2928,354,154,4,42.12,168.48,2024-05-29,Delivered,Bushton,South Dakota
2929,196,116,4,154.63,618.52,2024-10-19,Delivered,Port George,North Carolina
2930,90,132,2,895.45,1790.9,2024-09-30,Shipped,Rodriguezton,Oregon
2931,345,127,2,150.5,301.0,2024-08-26,Delivered,Huntstad,Michigan
2932,130,19,3,342.31,1026.93,2025-08-19,Delivered,South Derek,South Dakota
2933,542,105,3,136.66,409.98,2025-11-18,Delivered,Chavezburgh,Michigan
2934,38,155,5,97.2,486.0,2025-04-21,Delivered,West Nataliehaven,Arizona
2935,687,88,1,548.48,548.48,2025-10-15,Delivered,Robertsberg,California
2936,302,93,2,130.28,260.56,2024-08-12,Shipped,Seanmouth,North Carolina
2937,605,28,1,84.71,84.71,2024-09-30,Delivered,Rodriguezland,New Mexico
2938,657,2,5,134.26,671.3,2024-08-06,Delivered,North Richardview,Kansas
2939,981,43,1,102.37,102.37,2024-12-24,Delivered,Danachester,North Dakota
2940,377,70,1,29.96,29.96,2025-04-10,Processing,Williamsstad,Florida
2941,506,50,9,23.62,212.58,2024-10-15,Shipped,South Danielborough,Idaho
2942,662,146,3,157.34,472.02,2024-06-17,Delivered,Robbinsstad,South Carolina
2943,582,128,5,15.74,78.7,2025-01-14,Processing,Port Amy,Indiana
2944,933,157,1,8.59,8.59,2025-12-18,Returned,Longside,Michigan
2945,766,70,6,29.96,179.76,2025-10-15,Delivered,New Dianaberg,Alabama
2946,923,141,2,55.53,111.06,2025-02-19,Shipped,East Anaborough,New Mexico
2947,620,194,3,39.19,117.57,2025-04-09,Delivered,Lake Debrahaven,Alabama
2948,910,128,3,15.74,47.22,2024-09-19,Processing,Port Christopher,South Carolina
2949,89,175,1,58.63,58.63,2025-11-25,Delivered,Hobbsburgh,Idaho
2950,17,100,1,48.33,48.33,2024-07-21,Delivered,South Victorchester,Tennessee
2951,580,151,2,192.55,385.1,2025-12-01,Delivered,Lake William,Nevada
2952,866,187,5,85.38,426.9,2025-04-17,Delivered,East Saraport,Montana
2953,595,87,5,29.52,147.6,2025-02-03,Returned,Port Robin,California
2954,267,185,2,141.13,282.26,2025-03-14,Delivered,Jenniferland,Idaho
2955,828,165,3,57.61,172.83,2024-10-18,Delivered,Rhondaville,Kentucky
2956,4,48,10,46.46,464.6,2025-03-18,Delivered,East Johnathan,Maine
2957,264,61,11,24.62,270.82,2024-03-17,Delivered,Wadebury,Utah
2958,729,96,1,286.65,286.65,2024-12-01,Delivered,Sarahbury,Rhode Island
2959,989,177,2,1488.3,2976.6,2024-07-25,Delivered,South Joelton,Ohio
2960,999,147,2,487.95,975.9,2024-12-28,Delivered,Matthewberg,Utah
2961,857,46,1,35.34,35.34,2024-03-28,Delivered,Jonesborough,South Dakota
2962,110,100,5,48.33,241.65,2024-01-09,Delivered,Breannafurt,New Jersey
2963,506,44,2,423.84,847.68,2025-06-23,Delivered,South Danielborough,Idaho
2964,232,104,2,1515.73,3031.46,2025-08-21,Delivered,Garyfort,Hawaii
2965,687,166,2,80.7,0.0,2024-04-22,Cancelled,Robertsberg,California
2966,681,125,2,24.59,49.18,2024-04-03,Shipped,Christineburgh,Virginia
2967,373,73,1,456.73,456.73,2025-10-12,Delivered,New Linda,New York
2968,679,89,1,695.64,695.64,2024-10-02,Returned,Sullivanbury,Nevada
2969,263,98,5,46.15,230.75,2024-01-19,Delivered,Rebeccastad,Utah
2970,747,26,5,15.15,75.75,2025-08-24,Processing,Ericabury,South Dakota
2971,322,128,2,15.74,31.48,2024-05-28,Delivered,Prattberg,Michigan
2972,112,39,1,35.25,35.25,2024-02-04,Delivered,Roberttown,Texas
2973,654,23,4,16.35,65.4,2025-06-11,Processing,North Michaelbury,West Virginia
2974,17,63,1,1487.23,1487.23,2025-09-24,Delivered,South Victorchester,Tennessee
2975,770,70,4,29.96,119.84,2025-04-02,Delivered,Sandraside,Oklahoma
2976,463,139,1,74.52,74.52,2024-07-21,Delivered,Michaelhaven,Washington
2977,361,34,6,24.01,144.06,2025-09-05,Delivered,Kellerside,Utah
2978,482,140,2,1253.62,2507.24,2024-06-03,Delivered,South Calebshire,Illinois
2979,514,171,1,142.38,142.38,2025-02-03,Delivered,Leeport,North Dakota
2980,676,4,6,40.83,244.98,2025-03-07,Delivered,Juanbury,Georgia
2981,34,38,2,31.32,62.64,2025-05-24,Delivered,Joseland,Alabama
2982,973,60,1,493.39,0.0,2025-12-17,Cancelled,Amandamouth,Texas
2983,278,4,5,40.83,204.15,2025-02-06,Shipped,Butlerton,California
2984,28,37,1,110.69,110.69,2025-08-01,Delivered,Lake Amy,Oklahoma
2985,599,127,1,150.5,150.5,2024-04-29,Delivered,East Andrea,Georgia
2986,764,69,4,12.9,51.6,2025-07-02,Delivered,South Dawnburgh,Wisconsin
2987,959,135,2,144.51,289.02,2024-08-22,Shipped,North Ericmouth,Arizona
2988,109,38,11,31.32,344.52,2025-11-15,Processing,Maciaschester,Utah
2989,665,24,1,180.09,180.09,2025-10-10,Delivered,Desireemouth,Maine
2990,610,11,1,50.75,50.75,2024-06-22,Delivered,Andrewchester,West Virginia
2991,975,49,2,98.4,196.8,2024-05-22,Processing,North Peter,Michigan
2992,74,112,2,53.86,107.72,2024-08-21,Delivered,Lake Charlesburgh,Minnesota
2993,958,111,4,93.95,375.8,2025-03-09,Shipped,Medinaton,Hawaii
2994,962,166,1,80.7,80.7,2025-08-03,Delivered,Garciamouth,Nebraska
2995,927,72,6,9.09,54.54,2024-02-23,Processing,Judithchester,South Carolina
2996,284,163,2,113.36,226.72,2024-05-17,Delivered,East Angel,Missouri
2997,419,64,2,32.06,64.12,2024-11-10,Delivered,Deannaburgh,Missouri
2998,158,177,1,1488.3,1488.3,2025-05-28,Delivered,New Patrick,Indiana
2999,116,84,1,148.96,148.96,2025-11-26,Shipped,Patriciashire,Utah
3000,634,68,2,113.46,226.92,2024-03-10,Delivered,South Ashleychester,Hawaii
3001,882,20,2,34.83,69.66,2025-12-29,Processing,East Jenniferview,New York
3002,956,174,2,194.56,0.0,2025-09-17,Cancelled,Wheelerchester,South Carolina
3003,773,100,5,48.33,241.65,2024-12-24,Delivered,East Anthonychester,Massachusetts
3004,140,37,5,110.69,553.45,2024-04-29,Delivered,West Christopherchester,Virginia
3005,290,58,2,1142.69,2285.38,2024-05-17,Delivered,North Joseph,Illinois
3006,802,148,1,639.02,639.02,2024-05-31,Delivered,Lorifort,Missouri
3007,359,37,1,110.69,110.69,2024-08-03,Delivered,Jordanshire,Washington
3008,182,70,3,29.96,0.0,2024-12-21,Cancelled,Gregoryborough,North Dakota
3009,136,4,1,40.83,40.83,2024-02-15,Delivered,Teresaborough,Texas
3010,386,61,12,24.62,0.0,2024-10-16,Cancelled,Alishamouth,Alabama
3011,790,44,1,423.84,423.84,2024-05-10,Delivered,Edwardsside,Texas
3012,544,155,5,97.2,486.0,2024-08-19,Returned,West Ryanton,Pennsylvania
3013,598,171,2,142.38,284.76,2025-07-13,Processing,East Tannerview,Oklahoma
3014,628,97,1,43.15,43.15,2024-04-02,Delivered,New Sarahton,Idaho
3015,287,92,2,11.68,23.36,2024-08-29,Delivered,North Patricktown,Alaska
3016,217,149,2,274.44,548.88,2024-05-26,Delivered,Aguilarchester,Nevada
3017,436,160,2,37.99,75.98,2024-08-11,Delivered,South Jefferyville,California
3018,464,81,3,51.28,153.84,2025-09-20,Delivered,Jamesport,Nebraska
3019,610,2,1,134.26,134.26,2024-06-17,Shipped,Andrewchester,West Virginia
3020,766,180,3,5.05,15.15,2024-11-16,Delivered,New Dianaberg,Alabama
3021,740,58,2,1142.69,2285.38,2024-10-24,Delivered,Lake Marilyn,Wisconsin
3022,917,40,2,414.22,828.44,2025-02-17,Delivered,West Brian,Louisiana
3023,890,191,5,126.39,631.95,2025-10-07,Delivered,New Tyler,Texas
3024,969,166,1,80.7,80.7,2025-06-14,Delivered,North Amyton,Ohio
3025,434,50,12,23.62,283.44,2025-01-16,Delivered,North Stevenmouth,Nebraska
3026,266,177,1,1488.3,1488.3,2025-05-27,Processing,Jocelynbury,Vermont
3027,400,161,2,33.62,67.24,2025-07-04,Returned,Andersonside,Wyoming
3028,535,154,4,42.12,168.48,2024-02-17,Delivered,Torresmouth,Washington
3029,107,190,1,11.07,11.07,2024-02-18,Delivered,Whiteburgh,New York
3030,50,127,2,150.5,301.0,2024-04-07,Delivered,New Shannonhaven,Pennsylvania
3031,6,1,2,21.77,43.54,2024-09-06,Delivered,Valerieville,Delaware
3032,506,114,4,74.03,296.12,2025-10-06,Delivered,South Danielborough,Idaho
3033,187,156,5,76.9,384.5,2024-04-04,Delivered,Onealfurt,Florida
3034,541,104,2,1515.73,3031.46,2025-05-05,Shipped,Lake Katrinaborough,North Dakota
3035,693,110,5,26.8,134.0,2025-11-26,Delivered,Grossfort,Arkansas
3036,282,94,5,41.9,209.5,2024-08-12,Delivered,Lake Robinfort,Maine
3037,128,107,1,56.54,56.54,2025-12-23,Delivered,Port Stevenhaven,Rhode Island
3038,234,167,2,243.83,487.66,2024-06-30,Processing,East Davidview,North Dakota
3039,491,45,1,57.4,57.4,2024-11-17,Delivered,East Amanda,Idaho
3040,818,120,1,1304.73,1304.73,2025-05-10,Delivered,South Monicamouth,Nebraska
3041,395,44,1,423.84,423.84,2025-07-28,Delivered,Deborahberg,Washington
3042,494,13,4,56.57,226.28,2025-10-19,Delivered,Bentleyfurt,Delaware
3043,527,19,3,342.31,1026.93,2024-01-25,Shipped,South Susanfort,Nebraska
3044,285,132,1,895.45,895.45,2025-02-17,Returned,Tuckerview,Connecticut
3045,484,140,2,1253.62,2507.24,2024-12-30,Processing,Port Brandi,Kansas
3046,75,136,4,81.75,327.0,2024-11-19,Delivered,Natalieside,New Jersey
